Baidu,Android高级测试开发工程师,21-28万_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-11,"工作职责
-根据产品需求对Android 客户端产品开发测试工具和自动测试框架、自动测试脚本，进行自动化测试
-为开发组开发和维护高效的持续集成、单元测试框架和工具，提高开发写代码和定位问题的效率，并参与代码评审
-根据产品需求测试Android 客户端，协助开发定位问题
-根据项目过程中的体验对产品提出改进建议以建立极致的用户感受，对项目过程提出改进建议以提高项目整体效率
-学习和研究新技术以提高自动测试的效率和质量，满足质量保证的需求
岗位资格
-本科或以上学历，计算机软件、通讯相关专业优先
-精通 Android SDK， Java， JSON开发，熟悉SQLite数据库，两年以上Android手机/平板/嵌入式设备产品研发或自动测试/测试工具开发经验
-熟悉Android自动化测试工具的使用和编写，如junit、instrumentation、robotium、monkey、monkeyrunner等
-熟悉linux使用，有shell编程经验者优先
-有Android 市场上架作品或相关作品者优先
-精通Internet基本协议（如TCP/IP、HTTP等）内容及相关应用
-学习能力强，有较强分析和解决问题的能力，具有较强逻辑思维能力和表达能力
-工作积极主动，有强烈责任心和严谨工作作风，积极思考，不断创新，良好的协作沟通能力和团队合作精神
"
Baidu,高级安全测试开发工程师,21-28万_北京_本科或以上_4年工作经验,互联网/移动互联网/电子商务,2017-07-11,"工作职责：
-负责百度安全事业部相应产品的测试开发或工具开发，提升测试自动化率。
-包括DDOS/WAF/DNS 及移动端安全产品。
-工具开发方向主要为static analysis ，code coverage 或android/ios automation tools
职位要求
--熟悉JAVA/C/C++/Python等至少一种语言,有两年以上Linux开台的开发经验
--熟悉主流服务端框架，可以依据业务进行框架选型。
--熟悉TCP/IP协议原理，以及其它常见的网络协议如UDP/HTTP/HTTPS等
--技术基础扎实，了解最新测试技术方向，
--精通构架设计的理论、实践和工具，能快速按项目需求领导团队开发
--善于学习新的知识，动手能力强，勇于接受挑战
具有以下条件者优先：
---对devops ,IC 和instrumentation 有较深了解和实际操作
---了解编译原量，有c++/c 开发经验 ,
—有安全领域背景，了解信息安全
—有static analysis ，code coverage 或android/ios automation tools 经验
"
微店,资深服务器测试开发工程师,28-56万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-11,"职位描述】
1.负责电商系统方向的服务器端质量保障；
2.能够独立主导大型项目的测试，包括排期确认、任务分配、进度控制等，并能通过多种方式控制质量；
3.对某一产品线的自动化方案的制定，能够开发或改进自动化测试框架；
4.测试环境的搭建、维护，能够形成环境自动化方案并推动实施；
5.能够针对产品线特点，结合研发测试流程的现状提出优化方案，达到提高质量或者提升质量的目的；
【职位要求】
1.具有计算机、电子、通信等相关专业背景，3年以上测试经验；
2.熟悉Unix/Linux工作环境，至少掌握一门常用脚本语言（包括不限于shell、php、perl、python、ruby）；
3.熟悉java/c/c++之一，具有开发能力；
4.有电商类经验者优先；
5.良好的沟通能力，独立并积极主动，责任感强。
"
Baidu,高级开发测试工程师(服务器方向),面议_北京-海淀区_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-11,"职位职责：
-根据硬件产品需求进行模块/系统测试，包括用例设计、执行、bug提交与跟踪、编写测试报告等
-开发测试工具和自动化测试框架、测试脚本等进行自动化测试
-对最新硬件产品进行跟踪调优
职位资格：
-计算机相关专业，本科及以上学历，1年以上工作经验，对技术有极大的热情
-熟悉linux及计算机网络，掌握至少1种主流开发语言（Python/Shell/C/C++...）
-熟悉X86/ARM/OpenPower等平台架构，具有良好的模电、数电和服务器硬件基础知识
-了解业界硬件测试工具的一种或是多种（SPECCPU/FIO/STREAM...）者优先
-了解BIOS/BMC相关功能（PXE/NCSI/SOL...）者优先
-学习能力强，有较强分析解决问题能力，以及较好的逻辑思维和表达能力
"
Baidu,【百度】-高级安全测试开发工程师,面议_北京_本科或以上_经验不限,互联网/移动互联网/电子商务,2017-07-11,"工作职责：
-负责百度安全事业部相应产品的测试开发或工具开发，提升测试自动化率。
-包括DDOS/WAF/DNS 及移动端安全产品。
-工具开发方向主要为static analysis ，code coverage 或android/ios automation tools
职位要求
--熟悉JAVA/C/C++/Python等至少一种语言,有两年以上Linux开台的开发经验
--熟悉主流服务端框架，可以依据业务进行框架选型。
--熟悉TCP/IP协议原理，以及其它常见的网络协议如UDP/HTTP/HTTPS等
--技术基础扎实，了解最新测试技术方向，
--精通构架设计的理论、实践和工具，能快速按项目需求领导团队开发
--善于学习新的知识，动手能力强，勇于接受挑战
具有以下条件者优先：
---对devops ,IC 和instrumentation 有较深了解和实际操作
---了解编译原量，有c++/c 开发经验 ,
—有安全领域背景，了解信息安全
—有static analysis ，code coverage 或android/ios automation tools 经验
"
滴滴出行,服务端测试开发工程师,30-60万_北京-海淀区_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-11,"服务端测试开发工程师  （工作地点：北京）
岗位职责：
1、 负责嘀嘀打车服务端功能测试,、接口测试、性能测试；
2、 与开发，产品经理合作设计测试方案；
3、 有流程优化，技术创新意识，不断优化产品迭代方式，并主动通过技术手段提升测试效率，（如引进自动化测试方案等）；
4、 执行测试并撰写测试报告,测试用例，开发自动化测试工具；
岗位要求：
1、 具有3年以上软件测试或开发经验，有大型项目测试经验，熟悉软件工程、软件测试理论和方法，熟知相关的测试流程、测试文档标准和软件工程学原理，精通测试用例设计方法，能主动进行技术钻研；
2、 工作认真负责，有快速学习的能力；
3、 熟悉lamp架构，掌握php、java/、python任意一种语言；
4、 有撰写自动化测试工具以及搭建自动化测试平台的实战经验，有自动化测试经验，设计用例并编写代码实现自动化测试；
5、 熟练使用linux操作系统，有shell脚本编写能力；
6、 有一定互联网公司工作经验。
"
阿里巴巴,高德-资深测试开发工程师-昌平,面议_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-11,"工作职责：
1.精通WEB前端开发的相关技术，包括XHTML、Javascript、CSS(3)、Html(5)、Ajax、Json等；
2.熟练运用jquery、extjs、bootstrap等前端开发框架，了解响应式布局并能熟练运用；
3.熟悉页面优化，代码编写规范；有一定的跨浏览器开发、调试经验，能解决不同浏览器间的兼容性问题。
4.掌握常用工具（如Photoshop/SVN等）完成日常切图、编码、代码管理等工作；
5.有html5方向研发经验者(如sencha touch,jquery mobile等框架)，以及手机端混合开发（sencha，phonegap等）经验者优先考虑。
任职要求：
1.设计用户交互模式，提高产品界面易用性和友好度。
2.参与Web及手机端html5页面的设计、代码编写和测试工作。
3.协助后台开发人员，对界面样式和javascript交互效果进行分析优化，对多浏览器版本兼容性进行调试。
4.对Web、移动前端新技术进行调研和学习，掌握业内主流技术，保持团队前端开发技术的先进性。
"
猎豹移动,服务端测试工程师（测试开发）,18-36万_北京-朝阳区_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-11,"职位职责：
1、负责服务端产品和业务的测试，参与项目过程，制定测试计划和测试策略，对各个项目关键点进行把关，有效保证产品线质量；
2、参与构建效果分析、测试环境支撑、质量度量、自动化测试框架以及相关测试效率提升的工具化开发；
3、参与产品需求和架构设计评审，保障产品可测性和架构合理性；
4、解决测试过程中的复杂技术问题。
职位要求：
1、两年以上的后台服务端业务、自动化测试经验，熟悉软件测试流程和测试用例设计方法；
2、扎实的计算机基础和编程能力，至少熟悉Java/Python/Ruby/Go/JavaScript等主流语言中的一种；
3、具有很强的解决问题能力，团队合作能力，沟通能力；
4、构建服务端CI环境。
"
今日头条,高级测试开发工程师,面议_北京-海淀区_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-11,"工作职责：
1、负责带领今日头条新产品的测试团队；
2、主要工作包括：组建团队、搭建测试平台与技术、控制产品质量。
任职要求：
1、计算机或者相关专业本科及以上学历，2年及以上产品测试团队管理经验；
2、精通测试流程和测试方法，能把控整体项目进度和开发质量；
3、能通过流程和技术手段对线上质量负责，包括线上的监控、和bug管理等；
4、掌握Python/Golang/C++/PHP等至少一门编程或脚本语言；
5、有大型项目的自动化测试、性能测试经验；有客户端测试经验；
6、有从零开始组建测试团队经验者优先；
7、有股票财经相关经验的优先。
"
360企业安全,测试开发工程师,14-28万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-11,"岗位职责：
1.开发自动化工具或平台提高项目质量和效率；
2.根据项目特点，开发测试工具或设计自动化解决方案；
3.设计与执行测试用例，跟踪定位产品软件中的缺陷或问题；
任职要求：
1. 至少3年以上B/S应用软件开发或自动化测试工作经验；
2. 熟练使用JAVA/PHP/Python中至少一种开发语言；
3. 熟练使用JavaScript、Ajax、HTML/H5等前端技术；
4. 有自动化测试或性能测试经验；
5、具有良好的团队合作精神和积极主动的沟通意识；
"
Baidu,云监控高级测试开发工程师,面议_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-11,"工作职责
-对构建支撑海量服务器和应用的自动化运维基础设施平台提供质量保障
-参与产品设计和代码评审，提出改进意见和可测性建议
-制定测试计划，设计测试用例，独立跟踪功能测试，性能测试
-开发自动化测试工具及测试框架，实现无人值守的自动化测试
-跟踪和分析产品缺陷和问题，提出指导性意见和建议
岗位资格
-具有3年以上软件测试开发或开发经验，正规高校计算机或相关专业本科(含)以上学历-能独立完成项目测试，并不断优化测试工作的质量和效率
-能熟练地应用一门或几门以下的技术进行软件开发:
1)C/C++/Java; Shell编程;
2)Perl/Python/PHP;
-精通Linux，熟悉网络技术，熟练掌握数据库使用
-熟悉软件工程、软件测试理论和方法，熟知相关的测试流程、测试文档标准和软件工程学原理，能主动进行技术钻研
-具备较高的分析问题和处理问题的能力；认真细心，逻辑思维清晰严谨；具备高度责任感，良好的沟通协作能力，遇事积极主动；能承受工作压力
-有自动化框架设计经验者优先
-符合以下条件之一优先考虑：分布式系统理论与实践、自动化运维（监控、部署、调度、虚拟化等）方向领域的工作经验
"
蜜莱坞网络,高级测试开发工程师,24-36万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-13,"岗位职责：
1. 负责移动端产品功能测试、性能测试及其他专项测试
2. 参与技术评审，制定测试计划
3. 优化产品研发测试上线流程体系，提高产品质量和测试效     率，改善项目痛点，缩短测试周期
4. 开发测试工具、构建测试框架，开发维护case
岗位要求：
1.计算机或相关专业本科及以上学历，互联网公司移动测试方向  3年及以上经验
2.熟练使用常见的Android/iOS应用调试测试工具，精通互联网  相关协议，熟练使用一种开发语言
3.熟悉常用测试流程和测试用例设计方法，了解常见问题的处理  方案，搭建部署并应用过针对移动端自动化测试框架
"
美团点评,前端测试开发工程师,30-30万_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-13,"岗位职责:
岗位职责
负责美团点评到餐事业部相关产品的测试工作，保证产品质量，提升交付效率
参与需求和技术评审，根据需求来提高产品可测性
维护现有自动化测试体系，编写自动化测试脚本，改进测试效率
关注并引入行业前沿技术（工具、方法等），引领团队技术水平
负责培育、发展和管理团队，构建能用技术手段解决交付流程中痛点难点的QA团队
职位要求
令人尊敬的Hacker或技术专家，在应用开发或测试领域有丰富的经验
熟悉Java或C编程，并熟悉Ruby/Python/JavaScript/Shell等脚本编程中至少一种
熟悉互联网应用开发测试流程、代码分支管理、CI环境和流程等基本技能
熟悉HTTP协议、Web架构、RESTful API及互联网应用的工作原理
熟悉常见iOS调试工具（Xcode Commandline Tools等）、Android调试工具（ADB、DDMS等）、前端调试工具（Chrome DevTools、YSlow等）其中之一
加分项
有移动应用或Web前后端开发经验
向开源项目提交过Pull Request
投递简历时附带本人的Github项目
"
今日头条,测试开发（高级）工程师,面议_北京-海淀区_本科或以上_1年工作经验,互联网/移动互联网/电子商务,2017-07-10,"工作职责：
1、负责web/server端产品的业务项目测试；
2、参与整个团队质量体系的搭建，包括但不限于：自动化测试、持续集成、上线系统等；
3、线上问题追踪及分析。
任职要求：
1、本科及以上学历，计算机相关专业毕业；
2、最少掌握一门高级语言，熟悉python优先；
3、掌握网络相关基础知识， 包括TCP/IP协议， HTTP协议；
4、熟悉web自动化测试，有独立定位问题的能力。
"
哗啦啦,Java测试开发工程师,18-30万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-10,"1. 测试工具的编写；
2. 核心模块与复杂算法白盒测试。
任职资格：
1. 正规学校本科以上学历，同等岗位三年工作经验；
2. 对java有较深入理解，并有实际的项目经验（此项为硬性要求）；
3. 对oop、设计模式有一定理解，spring、mybatis实际项目经验；
4. 较好的编码风格与算法基础；
5. 快速学习能力与沟通意识。
行业标杆，高速成长， 团队活跃，平台广阔，交通便利！
前景，专注于本地生活的广泛领域——餐饮O2O；
晋升，广阔的职业发展空间，越努力你就越幸运；
氛围，那是年轻人的世界，公司营造各种交流机会；
环境，舒适高大上的办公环境，西直门地标建筑，没有雾霾还可看见西山落日。
哗啦啦期待你的加入！
"
阿里巴巴,亚博科技-技术专家-测试开发,面议_北京_本科或以上_5年工作经验,互联网/移动互联网/电子商务,2017-07-10,"工作职责：
1、参与互动游戏平台的研发测试工作，包括但不仅限于测试计划和方案的制定、测试用例设计输出、设计评审、风险控制等活动，确保平台能够如期平稳落地；
2、设计实现互动游戏平台测试工具\服务，支撑研发内部&外部合作伙伴的实际需要；
3、与开发工程师共同定位、分析和解决测试过程中的复杂技术问题。
任职要求：
1、本科以上学历，电子、计算机、通信相关专业，有无线端测试经验者优先；
2、精通python/Java等至少一种编程语言，能够快速高效的完成测试工具服务的开发；
3、熟悉多种网络协议如TCP/IP、HTTP协议；
4、备较丰富的无线客户端(ios,andriod,前端)测试开发经验者优先；
5、具备很好的问题分析洞察能力，能够独立思考并提出解决方案；
6、能够主动钻研领域内相关的技术并擅长团队配合协作。
"
360,测试开发工程师,21-35万_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-08,"工作职责
1. 参与直播测试开发工作，包括且不限于服务端和移动端；
2. 从工作中发现新自动测试需求，开发优化相应平台、框架、程序和工具，提高测试覆盖和效率；
3. 跟踪测试行业进展，努力使工作站在前沿；
4. 参与系统设计方案的讨论和评审；
职位要求
1. 计算机相关专业本科以上学历，熟悉常用数据结构和算法；
2. 熟悉 Java/C#/C++ 等语言中的任意一门并有相关工作经验；
3. 经历过一个以上完整的软件工程周期；
4. 2+年测试开发工作经验，有框架开发经验者优先；
5. 很强的动手能力、解决问题能力；
6. 很强的学习能力，上手快；
7. 良好的表达、沟通能力。
"
北京智融时代信息技术有限公司,测试开发工程师-功能测试方向,21-42万_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-11,"1) 负责用钱宝APP/CRM等方向的质量保证工作
2) 根据项目计划制定项目测试用例并实施，保证项目质量和进度
3) 根据项目设计与实现有关自动化测试的代码与用例
4) 根据项目特点，开发合适测试工具或自动化解决方案，提高测试效率
任职资格：
1) 正规高校计算机或相关专业本科以上学历
2) 3年以上互联网工作经验
3) 对软件测试有浓厚的兴趣和丰富的经验，有很强的分析能力和定位问题的能力
4) 熟悉python/java/php其中一种（必备）
5) 熟悉mysql（必备）/mongodb
"
北京智融时代信息技术有限公司,功能测试开发工程师,21-35万_北京_学历不限_1年工作经验,互联网/移动互联网/电子商务,2017-07-11,"1. 负责用钱宝APP/CRM等方向的质量保证工作
2. 根据项目计划制定项目测试用例并实施，保证项目质量和进度
3. 根据项目设计与实现有关自动化测试的代码与用例
4. 根据项目特点，开发合适测试工具或自动化解决方案，提高测试效率
任职资格：
1. 正规高校计算机或相关专业本科以上学历
2. 3年以上互联网工作经验
3. 对软件测试有浓厚的兴趣和丰富的经验，有很强的分析能力和定位问题的能力
4. 熟悉python/java/php其中一种（必备）
5. 熟悉mysql（必备）/mongodb
"
搜狗,智能语音-服务端测试开发工程师-北京-02128,21-42万_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-11,"【职位诱惑】
公司战略重点项目，最前沿的深度学习研究氛围，丰富的大数据、复杂模型、通用场景的技术积累和经验。
【职位亮点】
公司前景好、发展空间大、弹性工作时间
【岗位职责】
1，负责搜狗语音服务端方面的测试工作，制定项目测试计划和测试方案，把控项目流程，保证项目质量和进度。
2，深入理解语音系统的设计原理，并能从测试的角度提供优化意见。
3，搭建测试环境，对语音服务端进行功能测试、接口测试、性能测试、效果测试，稳定性测试、自动化测试等，并能开发相应的测试工具。
4，通过阅读服务端的代码，整理测试接口的流程逻辑，提升用例的覆盖度及Bug的测试范围的精准度。
5，在测试过程中，对问题进行跟踪分析和报告，推动测试中发现问题及时合理地解决；
6，了解前沿的技术和工具，并在实际项目中实践和推广。
任职条件
【职位要求】
1，正规高校计算机及相关专业，本科及以上学历。至少2年互联网产品的服务端测试经验。
2，熟练掌握C/C++/Java/Python至少掌握一门开发语言，C/C++优先。
3，熟练使用Linux操作系统及其常用命令。
4，熟悉Socket编程，具备良好网络编程能力。
5，熟悉数据库原理，熟练使用常见的SQL语句。
6，具有高度的责任心及优秀的自我学习能力，对服务端测试技术充满兴趣和热情，有很强的分析和解决问题的能力。
7，具备良好的团队合作精神，良好的沟通能力，能够快速融入团队并与其他部门同事进行良好的沟通及合作。
8，具有团队管理经验者优先。
"
搜狗,糖猫-测试开发工程师-北京-01962,面议_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-11,"职位概述
创新项目成长空间大，技术团队氛围佳~~~
岗位职责
1、根据产品合理安排测试计划，设计测试用例及测试数据，完成测试计划，并对测试结果负责；
2、负责糖猫相关APP、糖猫手表软硬件，服务端测试等；
3、根据项目需要完成自动化测试用例，白盒测试用例，性能测试脚本等的编写；
4、根据项目需要，开发测试工具，监控工具等。
任职条件
1、正规高校计算机或相关专业本科以上学历，熟悉java、c++等任一种开发语言，具备扎实的专业基础知识（网络、数据库、软件工程等）
2、熟悉手机应用，有客户端（ios，android）软件测试经验，有android或ios开发经验者优先，有OS测试经验优先
3、熟悉软件测试流程，熟练使用缺陷管理工具和测试管理工具；
4、具备良好的团队协作精神，良好的沟通能力、极强的责任心和学习能力。
*(发布职位信息必填)特别提示:搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。
部门概述
糖猫是搜狗推出的一款能定位、可对讲的儿童智能手表，也是搜狗涉足智能硬件领域的第一款产品。
糖猫本着将科技与生活相结合的理念，面向3~14岁各年龄阶段的儿童和青少年分别推出了相对应的产品系列，致力于为青少年提供更符合该年龄阶段的智能联网设备，和交流、娱乐平台。持续在智能硬件领域进行大量技术储备，并获得了数项技术专利。希望通过智能科技，让孩子的成长更快乐、更健康，让每一位家长都获得强大的超能力。
"
Baidu,高级测试开发工程师,面议_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-11,"工作职责
-根据ERP产品需求对百度ERP系统进行测试，包括测试设计、执行、BUG提交和追踪，测试报告等
-开发测试工具和自动测试框架、自动测试脚本，进行自动化测试
-对项目开发流程和工具进行优化，提高RD和整个项目的交付效率
-为开发组开发和维护高效的持续集成、单元测试框架和工具，提高开发工作效率和提测代码质量，并参与代码评审
-协助开发定位问题
-根据项目过程中的体验对产品提出改进建议以提升用户感受，并进行竞品对比评测
-学习和研究新技术以提高测试的效率和质量，满足质量保证的需求
岗位资格
-本科或以上学历，计算机软件、通讯相关专业优先
-有过2年以上开发经验者优先
-熟悉Java语言，python者优先
-熟练使用ORACLE数据库，具备扎实的数据结构、算法基础
-良好的Linux基础，熟练使用shell脚本语言
-学习能力强，有较强分析和解决问题的能力，具有较强逻辑思维能力和表达能力
-工作积极主动，有强烈责任心和严谨工作作风，积极思考，不断创新，良好的协作沟通能力和团队合作精神
"
Baidu,平台测试部_web开发工程师（python方向）,21-42万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-11,"工作职责：
-负责覆盖率平台的架构和开发；
-负责覆盖率工具的开发，增量覆盖率统计算法开发
-协助其他工程师共同实现产品功能，完成数据交互、动态信息呈现
职位要求：
-扎实的Python编程基础，热爱编程、具有良好的代码风格；
-一年以上python web开发经验，熟悉Django、Flask、WebPy、Tornado等其中一种或多种框架；
-精通HTML,CSS,javascript和常用javascript mvc（Backbone, React, Angular）等前端框架其中一种或多种；
-熟练使用 Mysql 和 Redis、MongoDB 等NoSQL数据库,掌握RESTfulAPI的设计思想；
-熟悉Linux操作系统，熟悉多种编程语言优先；
-良好的自学能力和独立解决问题的能力，良好的沟通和团队协作能力
"
Baidu,高级开发测试工程师(风控),面议_北京_硕士或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-11,"工作职责
-百度风控系统的质量保证工作
-开发测试工具和自动测试框架、自动测试脚本，进行自动化测试
-根据产品需求进行测试，包括测试方案、设计、执行、Bug提交和追踪，测试报告等
-深入理解用户场景，解决项目痛点问题，优化与改进用户体验，发挥产品影响力
-参与单元测试、代码评审和持续集成等工作，确保代码质量和交付效率
职位要求
-良好的软件工程、数据结构、算法等基础；良好的Linux基础
-熟悉一门脚本语言，如Python；熟悉一门面向对象语言，C++或Java
-对质量保证工作感兴趣，并且有自己独特的理解
-学习能力强，有较强分析和解决问题的能力，具有较强逻辑思维能力和表达能力
-工作积极主动，有强烈责任心和严谨工作作风，积极思考，不断创新，良好的协作沟通能力和团队合作精神
"
搜狗,商业基础工程-测试开发工程师-北京-02004,23-45万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-11,"【项目介绍】
商业基础工程为商业广告提供检索端开发、测试和运维工程服务。搜狗广告检索端采用业内最先进的架构设计，前端依托于大规模的高可用架构，后端以各类高性能分布式计算平台为基石，系统运行于由成千上万节点组成的集群上，每秒钟都要处理海量的请求。在这里，你有机会与业界一流的技术团队一起研发在线广告实时检索引擎、运用专业的测试理念完成测试框架开发，为商业团队提供可靠稳定的集群、平台和工具服务。为整个商业广告保驾护航。
【职位诱惑】全栈测试开发 业界技术牛人 DevOps实践
【特别提示】搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。
【岗位职责】
1、负责搜索或网盟广告产品线的全程测试，后台服务均为自动化测试。
2、开发产品线内测试工具、测试平台等。
3、调研业界新研发及测试技术，对有价值的技术落地推广。
4、制定产品中长期测试规划，不断优化测试体系
任职条件
1）计算机或相关专业本科及以上学历；
2）熟练掌握Linux平台下的C/C++编程；
3）至少掌握一种脚本语言（Shell/Python/Ruby等）；
4）具备扎实的专业基础知识（网络、操作系统、软件工程、数据库等）；
5）具备追求卓越的质量观念，并有志成为测试领域的高端人才；
6）熟悉多种自动化测试框架或有web开发经验者优先。
"
Baidu,图像相关测试开发工程师,26-53万_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-07,"-负责图像搜索引擎业务相关的开发测试工作
-负责图像搜索引擎算法相关等技术测试工作
-负责AI部门的测试工作，制定项目测试方案，计划并实施，保证项目质量和进度
-设计与执行测试用例，跟踪定位产品软件中的缺陷或问题
-参与产品需求、系统设计和程序代码的评审工作，并提出改进意见
-根据产品和项目特点，提出合理的自动化解决方案，并负责设计和实现自动化测试工具，提高测试效率
-评估项目质量风险，与产品经理和开发人员就项目进度和问题进行沟通
任职资格
-正规高校计算机及相关专业本科以上学历
-熟悉软件测试理论和方法，熟悉互联网行业测试环境及相关技术
-熟悉Linux/Unix操作系统
-熟悉C/C++/java一种或多种
-熟悉脚本语言如php/shell/Python至少一种，能熟练编写测试代码和测试工具
-了解、热爱图像搜索引擎
-具有2年以上开发或者测试经验者
-有语音图像算法、服务端架构、策略方向、嵌入式硬件、机器学习、安卓移动端 任意一个方向开发和测试从业经验者优先
"
Baidu,语音模型测试开发工程师（百度人工智能测试部）,26-53万_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,2017-07-07,"职位描述
-负责AI，语音模型等的开发测试工作
-负责人工智能、语音业务等技术测试工作
-负责AI部门的测试工作，制定项目测试方案，计划并实施，保证项目质量和进度
-设计与执行测试用例，跟踪定位产品软件中的缺陷或问题
-参与产品需求、系统设计和程序代码的评审工作，并提出改进意见
-根据产品和项目特点，提出合理的自动化解决方案，并负责设计和实现自动化测试工具，提高测试效率
-评估项目质量风险，与产品经理和开发人员就项目进度和问题进行沟通
职位要求
-正规高校计算机及相关专业本科以上学历
-熟悉软件测试理论和方法，熟悉互联网行业测试环境及相关技术
-熟悉Linux/Unix操作系统
-熟悉C/C++/java一种或多种
-熟悉脚本语言如php/shell/Python至少一种，能熟练编写测试代码和测试工具
-善于学习和运用新知识，有很强的分析能力和定位问题的能力
-具有良好的团队合作精神和积极主动的沟通意识
-具有2年以上开发或者测试经验者
并满足以下资格中至少两项
-了解，对人工智能有强烈兴趣，有学习热情
-对新技术快速学习能力，对未接触过的难题有较快的解决能力，良好的思维逻辑能力
-良好的代码规范，良好的代码安全以及bug定位能力
-有较强的责任感，具有良好的团队合作精神
-有人工智能、语音识别测试经验的优先
"
Baidu,自然语言处理测试开发工程师（百度人工智能部）,23-53万_北京_本科或以上_1年工作经验,互联网/移动互联网/电子商务,2017-07-07,"""工作职责
-负责百度自然语言处理基础技术的开发测试工作
-负责制定项目测试计划、测试用例，测试执行、保证项目质量和进度
-负责自动化测试方案的设计与实现，编写自动化测试用例，及相关工具和平台开发，提升测试效率与质量
-参与程序架构和代码的评审工作，并提出改进意见
-跟踪定位产品软件中的缺陷或问题，并推动修复
-与项目相关人员就项目进度和问题进行沟通和推动""
""职位要求
-工科、计算机或其他相关专业本科以上学历：
-具有2年以上开发或测试工作经验
-精通C/C++/Java/go/python/php等至少一种编程语言
-熟悉软件开发和测试流程
-对软件测试有浓厚的兴趣和丰富的经验，有很强的分析能力和定位问题的能力
-具备广泛的技术视野和很强的技术前瞻性，对测试行业发展有自己的思考
-在某一测试领域比如性能、安全、自动化、无线或者大数据测试等具备很强的专业技能者优先
""
"
今日头条,高级测试开发工程师-客户端测试,面议_北京-海淀区_本科或以上_3年工作经验,互联网/移动互联网/电子商务,2017-07-07,"工作职责：
1、全程参与移动端项目过程，对需求、设计、开发、交付过程进行审视，提高效率；
2、全面的负责移动端项目的产出质量；
3、在既有的基础设施上完善、提高自动化测试套件的价值；
4、合理安排工作，最大化个人的投入产出比。
任职要求：
1、非常熟悉Android/iOS平台特性；
2、 扎实的计算机基础和编程能力，至少熟悉Java/Python/Ruby/Go/JavaScript等主流语言中的一种，有客户端编程经验者优先；
3、 能熟练使用成熟工具，对问题进行快速定位。熟悉instruments/traceview/charles等工具者优先；
4、对 性能测试/稳定性测试/兼容性测试／电量测试／弱网络测试有独到见解者优先；
5、 对自动化测试和持续集成有正确认识和使用，并且有合理的产出；
6、提供github账户或者stackoverflow账户者优先。
"
Baidu,服务器端测试开发工程师（百度人工智能测试部）,23-53万_北京_本科或以上_1年工作经验,互联网/移动互联网/电子商务,2017-07-07,"工作职责
-负责大服务器端相关的开发测试工作
-负责AI部门的测试工作，制定项目测试方案，计划并实施，保证项目质量和进度
-设计与执行测试用例，跟踪定位产品软件中的缺陷或问题
-参与产品需求、系统设计和程序代码的评审工作，并提出改进意见
-根据产品和项目特点，提出合理的自动化解决方案，并负责设计和实现自动化测试工具，提高测试效率
-评估项目质量风险，与产品经理和开发人员就项目进度和问题进行沟通
职位要求
-正规高校计算机及相关专业本科以上学历
-熟悉软件测试理论和方法，熟悉互联网行业测试环境及相关技术
-熟悉Linux/Unix操作系统
-熟悉C/C++/java一种或多种
-熟悉脚本语言如php/shell/Python至少一种，能熟练编写测试代码和测试工具
-热爱测试开发工作，并满足以下资格中至少两项
-了解、热爱服务器端测试开发工作
-对新技术快速学习能力，对未接触过的难题有较快的解决能力，良好的思维逻辑能力
-良好的代码规范，良好的代码安全以及bug定位能力
-有较强的责任感，具有良好的团队合作精神
-有服务器端相关的开发测试经验的优先
"
